"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °F (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1196,03/19/19 02:25:49 PM,11.55,48.24,0.00,0.0,,,,
1197,03/19/19 02:35:49 PM,11.54,48.24,0.00,0.0,,,,
1198,03/19/19 02:45:49 PM,11.53,48.27,0.00,0.0,,,,
1199,03/19/19 02:55:49 PM,11.53,48.27,0.00,0.0,,,,
1200,03/19/19 03:05:49 PM,11.53,48.27,0.00,0.0,,,,
1201,03/19/19 03:15:49 PM,11.53,48.27,0.00,0.0,,,,
1202,03/19/19 03:25:49 PM,11.52,48.27,0.00,0.0,,,,
1203,03/19/19 03:35:49 PM,11.54,48.27,0.00,0.0,,,,
1204,03/19/19 03:45:49 PM,11.53,48.24,0.00,0.0,,,,
1205,03/19/19 03:55:49 PM,11.53,48.24,0.00,0.0,,,,
1206,03/19/19 04:05:49 PM,11.53,48.24,0.00,0.0,,,,
1207,03/19/19 04:15:49 PM,11.54,48.27,0.00,0.0,,,,
1208,03/19/19 04:25:49 PM,11.54,48.27,0.00,0.0,,,,
1209,03/19/19 04:35:49 PM,11.53,48.27,0.00,0.0,,,,
1210,03/19/19 04:45:49 PM,11.54,48.27,0.00,0.0,,,,
1211,03/19/19 04:55:49 PM,11.54,48.24,0.00,0.0,,,,
1212,03/19/19 05:05:49 PM,11.54,48.20,0.00,0.0,,,,
1213,03/19/19 05:15:49 PM,11.54,48.20,0.00,0.0,,,,
1214,03/19/19 05:25:49 PM,11.55,48.16,0.00,0.0,,,,
1215,03/19/19 05:35:49 PM,11.54,48.16,0.00,0.0,,,,
1216,03/19/19 05:45:49 PM,11.54,48.16,0.00,0.0,,,,
1217,03/19/19 05:55:49 PM,11.55,48.16,0.00,0.0,,,,
1218,03/19/19 06:05:49 PM,11.55,48.16,0.00,0.0,,,,
1219,03/19/19 06:15:49 PM,11.56,48.16,0.00,0.0,,,,
1220,03/19/19 06:25:49 PM,11.54,48.16,0.00,0.0,,,,
1221,03/19/19 06:35:49 PM,11.56,48.16,0.00,0.0,,,,
1222,03/19/19 06:45:49 PM,11.56,48.16,0.00,0.0,,,,
1223,03/19/19 06:55:49 PM,11.56,48.16,0.00,0.0,,,,
1224,03/19/19 07:05:49 PM,11.55,48.13,0.00,0.0,,,,
1225,03/19/19 07:15:49 PM,11.56,48.13,0.00,0.0,,,,
1226,03/19/19 07:25:49 PM,11.54,48.09,0.00,0.0,,,,
1227,03/19/19 07:35:49 PM,11.54,48.09,0.00,0.0,,,,
1228,03/19/19 07:45:49 PM,11.54,48.06,0.00,0.0,,,,
1229,03/19/19 07:55:49 PM,11.53,48.06,0.00,0.0,,,,
1230,03/19/19 08:05:49 PM,11.54,48.02,0.00,0.0,,,,
1231,03/19/19 08:15:49 PM,11.53,48.02,0.00,0.0,,,,
1232,03/19/19 08:25:49 PM,11.53,48.02,0.00,0.0,,,,
1233,03/19/19 08:35:49 PM,11.53,48.02,0.00,0.0,,,,
1234,03/19/19 08:45:49 PM,11.52,48.02,0.00,0.0,,,,
1235,03/19/19 08:55:49 PM,11.52,48.02,0.00,0.0,,,,
1236,03/19/19 09:05:49 PM,11.53,48.02,0.00,0.0,,,,
1237,03/19/19 09:15:49 PM,11.51,48.06,0.00,0.0,,,,
1238,03/19/19 09:25:49 PM,11.52,48.06,0.00,0.0,,,,
1239,03/19/19 09:35:49 PM,11.53,48.06,0.00,0.0,,,,
1240,03/19/19 09:45:49 PM,11.51,48.06,0.00,0.0,,,,
1241,03/19/19 09:55:49 PM,11.52,48.06,0.00,0.0,,,,
1242,03/19/19 10:05:49 PM,11.51,48.06,0.00,0.0,,,,
1243,03/19/19 10:15:49 PM,11.53,48.06,0.00,0.0,,,,
1244,03/19/19 10:25:49 PM,11.52,48.06,0.00,0.0,,,,
1245,03/19/19 10:35:49 PM,11.52,48.06,0.00,0.0,,,,
1246,03/19/19 10:45:49 PM,11.53,48.02,0.00,0.0,,,,
1247,03/19/19 10:55:49 PM,11.55,48.02,0.00,0.0,,,,
1248,03/19/19 11:05:49 PM,11.54,48.02,0.00,0.0,,,,
1249,03/19/19 11:15:49 PM,11.53,48.02,0.00,0.0,,,,
1250,03/19/19 11:25:49 PM,11.55,48.02,0.00,0.0,,,,
1251,03/19/19 11:35:49 PM,11.55,48.02,0.00,0.0,,,,
1252,03/19/19 11:45:49 PM,11.56,48.02,0.00,0.0,,,,
1253,03/19/19 11:55:49 PM,11.56,48.02,0.00,0.0,,,,
1254,03/20/19 12:05:49 AM,11.56,48.02,0.00,0.0,,,,
1255,03/20/19 12:15:49 AM,11.57,48.02,0.00,0.0,,,,
1256,03/20/19 12:25:49 AM,11.57,47.98,0.00,0.0,,,,
1257,03/20/19 12:35:49 AM,11.57,47.98,0.00,0.0,,,,
1258,03/20/19 12:45:49 AM,11.56,47.98,0.00,0.0,,,,
1259,03/20/19 12:55:49 AM,11.56,47.98,0.00,0.0,,,,
1260,03/20/19 01:05:49 AM,11.55,47.95,0.00,0.0,,,,
1261,03/20/19 01:15:49 AM,11.54,47.95,0.00,0.0,,,,
1262,03/20/19 01:25:49 AM,11.55,47.95,0.00,0.0,,,,
1263,03/20/19 01:35:49 AM,11.56,47.91,0.00,0.0,,,,
1264,03/20/19 01:45:49 AM,11.55,47.91,0.00,0.0,,,,
1265,03/20/19 01:55:49 AM,11.54,47.88,0.00,0.0,,,,
1266,03/20/19 02:05:49 AM,11.54,47.88,0.00,0.0,,,,
1267,03/20/19 02:15:49 AM,11.54,47.84,0.00,0.0,,,,
1268,03/20/19 02:25:49 AM,11.53,47.80,0.00,0.0,,,,
1269,03/20/19 02:35:49 AM,11.52,47.80,0.00,0.0,,,,
1270,03/20/19 02:45:49 AM,11.53,47.77,0.00,0.0,,,,
1271,03/20/19 02:55:49 AM,11.54,47.77,0.00,0.0,,,,
1272,03/20/19 03:05:49 AM,11.56,47.73,0.00,0.0,,,,
1273,03/20/19 03:15:49 AM,11.54,47.70,0.00,0.0,,,,
1274,03/20/19 03:25:49 AM,11.56,47.66,0.00,0.0,,,,
1275,03/20/19 03:35:49 AM,11.56,47.66,0.00,0.0,,,,
1276,03/20/19 03:45:49 AM,11.56,47.62,0.00,0.0,,,,
1277,03/20/19 03:55:49 AM,11.55,47.59,0.00,0.0,,,,
1278,03/20/19 04:05:49 AM,11.57,47.59,0.00,0.0,,,,
1279,03/20/19 04:15:49 AM,11.56,47.59,0.00,0.0,,,,
1280,03/20/19 04:25:49 AM,11.56,47.55,0.00,0.0,,,,
1281,03/20/19 04:35:49 AM,11.57,47.55,0.00,0.0,,,,
1282,03/20/19 04:45:49 AM,11.57,47.55,0.00,0.0,,,,
1283,03/20/19 04:55:49 AM,11.58,47.55,0.00,0.0,,,,
1284,03/20/19 05:05:49 AM,11.56,47.52,0.00,0.0,,,,
1285,03/20/19 05:15:49 AM,11.57,47.52,0.00,0.0,,,,
1286,03/20/19 05:25:49 AM,11.56,47.48,0.00,0.0,,,,
1287,03/20/19 05:35:49 AM,11.58,47.48,0.00,0.0,,,,
1288,03/20/19 05:45:49 AM,11.56,47.44,0.00,0.0,,,,
1289,03/20/19 05:55:49 AM,11.57,47.44,0.00,0.0,,,,
1290,03/20/19 06:05:49 AM,11.58,47.44,0.00,0.0,,,,
1291,03/20/19 06:15:49 AM,11.57,47.44,0.00,0.0,,,,
1292,03/20/19 06:25:49 AM,11.58,47.44,0.00,0.0,,,,
1293,03/20/19 06:35:49 AM,11.59,47.41,0.00,0.0,,,,
1294,03/20/19 06:45:49 AM,11.60,47.41,0.00,0.0,,,,
1295,03/20/19 06:55:49 AM,11.58,47.41,0.00,0.0,,,,
1296,03/20/19 07:05:49 AM,11.60,47.41,0.00,0.0,,,,
1297,03/20/19 07:15:49 AM,11.60,47.41,0.00,0.0,,,,
1298,03/20/19 07:25:49 AM,11.58,47.37,0.00,0.0,,,,
1299,03/20/19 07:35:49 AM,11.58,47.37,0.00,0.0,,,,
1300,03/20/19 07:45:49 AM,11.59,47.37,0.00,0.0,,,,
1301,03/20/19 07:55:49 AM,11.58,47.37,0.00,0.0,,,,
1302,03/20/19 08:05:49 AM,11.58,47.37,0.00,0.0,,,,
1303,03/20/19 08:15:49 AM,11.58,47.41,0.00,0.0,,,,
1304,03/20/19 08:25:49 AM,11.59,47.41,0.00,0.0,,,,
1305,03/20/19 08:35:49 AM,11.59,47.41,0.00,0.0,,,,
1306,03/20/19 08:45:49 AM,11.59,47.44,0.00,0.0,,,,
1307,03/20/19 08:55:49 AM,11.59,47.48,0.00,0.0,,,,
1308,03/20/19 09:05:49 AM,11.58,47.48,0.00,0.0,,,,
1309,03/20/19 09:15:49 AM,11.60,47.48,0.00,0.0,,,,
1310,03/20/19 09:25:49 AM,11.60,47.52,0.00,0.0,,,,
1311,03/20/19 09:35:49 AM,11.60,47.52,0.00,0.0,,,,
1312,03/20/19 09:45:49 AM,11.59,47.55,0.00,0.0,,,,
1313,03/20/19 09:55:49 AM,11.59,47.55,0.00,0.0,,,,
1314,03/20/19 10:05:49 AM,11.59,47.59,0.00,0.0,,,,
1315,03/20/19 10:15:49 AM,11.59,47.62,0.00,0.0,,,,
1316,03/20/19 10:25:49 AM,11.59,47.66,0.00,0.0,,,,
1317,03/20/19 10:35:49 AM,11.59,47.70,0.00,0.0,,,,
1318,03/20/19 10:45:49 AM,11.61,47.77,0.00,0.0,,,,
1319,03/20/19 10:55:49 AM,11.58,47.84,0.00,0.0,,,,
1320,03/20/19 11:05:49 AM,11.56,47.91,0.00,0.0,,,,
1321,03/20/19 11:15:49 AM,11.56,47.95,0.00,0.0,,,,
1322,03/20/19 11:25:49 AM,11.55,48.02,0.00,0.0,,,,
1323,03/20/19 11:35:49 AM,11.54,48.09,0.00,0.0,,,,
1324,03/20/19 11:45:49 AM,11.52,48.13,0.00,0.0,,,,
1325,03/20/19 11:55:49 AM,11.51,48.16,0.00,0.0,,,,
1326,03/20/19 12:05:49 PM,11.51,48.20,0.00,0.0,,,,
1327,03/20/19 12:15:49 PM,11.51,48.24,0.00,0.0,,,,
1328,03/20/19 12:25:49 PM,11.50,48.27,0.00,0.0,,,,
1329,03/20/19 12:35:49 PM,11.49,48.31,0.00,0.0,,,,
1330,03/20/19 12:45:49 PM,11.48,48.34,0.00,0.0,,,,
1331,03/20/19 12:55:49 PM,11.48,48.38,0.00,0.0,,,,
1332,03/20/19 01:05:49 PM,11.49,48.42,0.00,0.0,,,,
1333,03/20/19 01:15:49 PM,11.48,48.45,0.00,0.0,,,,
1334,03/20/19 01:25:49 PM,11.48,48.45,0.00,0.0,,,,
1335,03/20/19 01:35:49 PM,11.48,48.49,0.00,0.0,,,,
1336,03/20/19 01:45:49 PM,11.47,48.49,0.00,0.0,,,,
1337,03/20/19 01:55:49 PM,11.47,48.52,0.00,0.0,,,,
1338,03/20/19 02:05:49 PM,11.47,48.56,0.00,0.0,,,,
1339,03/20/19 02:15:49 PM,11.46,48.60,0.00,0.0,,,,
1340,03/20/19 02:25:49 PM,11.46,48.60,0.00,0.0,,,,
1341,03/20/19 02:35:49 PM,11.45,48.63,0.00,0.0,,,,
1342,03/20/19 02:45:49 PM,11.45,48.63,0.00,0.0,,,,
1343,03/20/19 02:55:49 PM,11.45,48.63,0.00,0.0,,,,
1344,03/20/19 03:05:49 PM,11.44,48.63,0.00,0.0,,,,
1345,03/20/19 03:15:49 PM,11.44,48.67,0.00,0.0,,,,
1346,03/20/19 03:25:49 PM,11.43,48.67,0.00,0.0,,,,
1347,03/20/19 03:35:49 PM,11.45,48.67,0.00,0.0,,,,
1348,03/20/19 03:45:49 PM,11.43,48.67,0.00,0.0,,,,
1349,03/20/19 03:55:49 PM,11.44,48.67,0.00,0.0,,,,
1350,03/20/19 04:05:49 PM,11.44,48.67,0.00,0.0,,,,
1351,03/20/19 04:15:49 PM,11.44,48.63,0.00,0.0,,,,
1352,03/20/19 04:25:49 PM,11.44,48.63,0.00,0.0,,,,
1353,03/20/19 04:35:49 PM,11.45,48.63,0.00,0.0,,,,
1354,03/20/19 04:45:49 PM,11.45,48.63,0.00,0.0,,,,
1355,03/20/19 04:55:49 PM,11.45,48.60,0.00,0.0,,,,
1356,03/20/19 05:05:49 PM,11.45,48.60,0.00,0.0,,,,
1357,03/20/19 05:15:49 PM,11.45,48.56,0.00,0.0,,,,
1358,03/20/19 05:25:49 PM,11.47,48.56,0.00,0.0,,,,
1359,03/20/19 05:35:49 PM,11.46,48.52,0.00,0.0,,,,
1360,03/20/19 05:45:49 PM,11.46,48.49,0.00,0.0,,,,
1361,03/20/19 05:55:49 PM,11.47,48.49,0.00,0.0,,,,
1362,03/20/19 06:05:49 PM,11.48,48.45,0.00,0.0,,,,
1363,03/20/19 06:15:49 PM,11.48,48.42,0.00,0.0,,,,
1364,03/20/19 06:25:49 PM,11.48,48.38,0.00,0.0,,,,
1365,03/20/19 06:35:49 PM,11.49,48.34,0.00,0.0,,,,
1366,03/20/19 06:45:49 PM,11.50,48.31,0.00,0.0,,,,
1367,03/20/19 06:55:49 PM,11.50,48.27,0.00,0.0,,,,
1368,03/20/19 07:05:49 PM,11.50,48.24,0.00,0.0,,,,
1369,03/20/19 07:15:49 PM,11.50,48.20,0.00,0.0,,,,
1370,03/20/19 07:25:49 PM,11.50,48.16,0.00,0.0,,,,
1371,03/20/19 07:35:49 PM,11.50,48.13,0.00,0.0,,,,
1372,03/20/19 07:45:49 PM,11.51,48.09,0.00,0.0,,,,
1373,03/20/19 07:55:49 PM,11.51,48.06,0.00,0.0,,,,
1374,03/20/19 08:05:49 PM,11.50,48.02,0.00,0.0,,,,
1375,03/20/19 08:15:49 PM,11.49,47.98,0.00,0.0,,,,
1376,03/20/19 08:25:49 PM,11.50,47.95,0.00,0.0,,,,
1377,03/20/19 08:35:49 PM,11.51,47.91,0.00,0.0,,,,
1378,03/20/19 08:45:49 PM,11.50,47.88,0.00,0.0,,,,
1379,03/20/19 08:55:49 PM,11.51,47.88,0.00,0.0,,,,
1380,03/20/19 09:05:49 PM,11.51,47.84,0.00,0.0,,,,
1381,03/20/19 09:15:49 PM,11.52,47.80,0.00,0.0,,,,
1382,03/20/19 09:25:49 PM,11.52,47.80,0.00,0.0,,,,
1383,03/20/19 09:35:49 PM,11.52,47.80,0.00,0.0,,,,
1384,03/20/19 09:45:49 PM,11.53,47.80,0.00,0.0,,,,
1385,03/20/19 09:55:49 PM,11.52,47.80,0.00,0.0,,,,
1386,03/20/19 10:05:49 PM,11.52,47.80,0.00,0.0,,,,
1387,03/20/19 10:15:49 PM,11.53,47.84,0.00,0.0,,,,
1388,03/20/19 10:25:49 PM,11.52,47.88,0.00,0.0,,,,
1389,03/20/19 10:35:49 PM,11.53,47.91,0.00,0.0,,,,
1390,03/20/19 10:45:49 PM,11.52,47.95,0.00,0.0,,,,
1391,03/20/19 10:55:49 PM,11.53,48.02,0.00,0.0,,,,
1392,03/20/19 11:05:49 PM,11.51,48.09,0.00,0.0,,,,
1393,03/20/19 11:15:49 PM,11.51,48.13,0.00,0.0,,,,
1394,03/20/19 11:25:49 PM,11.51,48.20,0.00,0.0,,,,
1395,03/20/19 11:35:49 PM,11.51,48.24,0.00,0.0,,,,
1396,03/20/19 11:45:49 PM,11.50,48.31,0.00,0.0,,,,
1397,03/20/19 11:55:49 PM,11.51,48.34,0.00,0.0,,,,
1398,03/21/19 12:05:49 AM,11.51,48.38,0.00,0.0,,,,
1399,03/21/19 12:15:49 AM,11.51,48.38,0.00,0.0,,,,
1400,03/21/19 12:25:49 AM,11.51,48.42,0.00,0.0,,,,
1401,03/21/19 12:35:49 AM,11.51,48.45,0.00,0.0,,,,
1402,03/21/19 12:45:49 AM,11.51,48.45,0.00,0.0,,,,
1403,03/21/19 12:55:49 AM,11.51,48.45,0.00,0.0,,,,
1404,03/21/19 01:05:49 AM,11.52,48.45,0.00,0.0,,,,
1405,03/21/19 01:15:49 AM,11.53,48.45,0.00,0.0,,,,
1406,03/21/19 01:25:49 AM,11.54,48.42,0.00,0.0,,,,
1407,03/21/19 01:35:49 AM,11.54,48.42,0.00,0.0,,,,
1408,03/21/19 01:45:49 AM,11.54,48.38,0.00,0.0,,,,
1409,03/21/19 01:55:49 AM,11.55,48.34,0.00,0.0,,,,
1410,03/21/19 02:05:49 AM,11.54,48.31,0.00,0.0,,,,
1411,03/21/19 02:15:49 AM,11.53,48.27,0.00,0.0,,,,
1412,03/21/19 02:25:49 AM,11.52,48.20,0.00,0.0,,,,
1413,03/21/19 02:35:49 AM,11.54,48.16,0.00,0.0,,,,
1414,03/21/19 02:45:49 AM,11.54,48.13,0.00,0.0,,,,
1415,03/21/19 02:55:49 AM,11.55,48.09,0.00,0.0,,,,
1416,03/21/19 03:05:49 AM,11.53,48.06,0.00,0.0,,,,
1417,03/21/19 03:15:49 AM,11.54,48.02,0.00,0.0,,,,
1418,03/21/19 03:25:49 AM,11.55,47.98,0.00,0.0,,,,
1419,03/21/19 03:35:49 AM,11.54,47.98,0.00,0.0,,,,
1420,03/21/19 03:45:49 AM,11.54,47.95,0.00,0.0,,,,
1421,03/21/19 03:55:49 AM,11.54,47.95,0.00,0.0,,,,
1422,03/21/19 04:05:49 AM,11.55,47.91,0.00,0.0,,,,
1423,03/21/19 04:15:49 AM,11.55,47.91,0.00,0.0,,,,
1424,03/21/19 04:25:49 AM,11.54,47.88,0.00,0.0,,,,
1425,03/21/19 04:35:49 AM,11.55,47.84,0.00,0.0,,,,
1426,03/21/19 04:45:49 AM,11.56,47.80,0.00,0.0,,,,
1427,03/21/19 04:55:49 AM,11.56,47.80,0.00,0.0,,,,
1428,03/21/19 05:05:49 AM,11.54,47.77,0.00,0.0,,,,
1429,03/21/19 05:15:49 AM,11.56,47.77,0.00,0.0,,,,
1430,03/21/19 05:25:49 AM,11.57,47.73,0.00,0.0,,,,
1431,03/21/19 05:35:49 AM,11.58,47.70,0.00,0.0,,,,
1432,03/21/19 05:45:49 AM,11.57,47.66,0.00,0.0,,,,
1433,03/21/19 05:55:49 AM,11.58,47.66,0.00,0.0,,,,
1434,03/21/19 06:05:49 AM,11.57,47.62,0.00,0.0,,,,
1435,03/21/19 06:15:49 AM,11.58,47.62,0.00,0.0,,,,
1436,03/21/19 06:25:49 AM,11.57,47.59,0.00,0.0,,,,
1437,03/21/19 06:35:49 AM,11.58,47.59,0.00,0.0,,,,
1438,03/21/19 06:45:49 AM,11.60,47.55,0.00,0.0,,,,
1439,03/21/19 06:55:49 AM,11.59,47.55,0.00,0.0,,,,
1440,03/21/19 07:05:49 AM,11.59,47.55,0.00,0.0,,,,
1441,03/21/19 07:15:49 AM,11.60,47.52,0.00,0.0,,,,
1442,03/21/19 07:25:49 AM,11.60,47.52,0.00,0.0,,,,
1443,03/21/19 07:35:49 AM,11.59,47.52,0.00,0.0,,,,
1444,03/21/19 07:45:49 AM,11.60,47.52,0.00,0.0,,,,
1445,03/21/19 07:55:49 AM,11.60,47.48,0.00,0.0,,,,
1446,03/21/19 08:05:49 AM,11.61,47.48,0.00,0.0,,,,
1447,03/21/19 08:15:49 AM,11.61,47.48,0.00,0.0,,,,
1448,03/21/19 08:25:49 AM,11.61,47.48,0.00,0.0,,,,
1449,03/21/19 08:35:49 AM,11.62,47.52,0.00,0.0,,,,
1450,03/21/19 08:45:49 AM,11.63,47.52,0.00,0.0,,,,
1451,03/21/19 08:55:49 AM,11.63,47.55,0.00,0.0,,,,
1452,03/21/19 09:05:49 AM,11.62,47.59,0.00,0.0,,,,
1453,03/21/19 09:15:49 AM,11.62,47.59,0.00,0.0,,,,
1454,03/21/19 09:25:49 AM,11.62,47.62,0.00,0.0,,,,
1455,03/21/19 09:35:49 AM,11.63,47.62,0.00,0.0,,,,
1456,03/21/19 09:45:49 AM,11.61,47.66,0.00,0.0,,,,
1457,03/21/19 09:55:49 AM,11.61,47.66,0.00,0.0,,,,
1458,03/21/19 10:05:49 AM,11.62,47.70,0.00,0.0,,,,
1459,03/21/19 10:15:49 AM,11.64,47.70,0.00,0.0,,,,
1460,03/21/19 10:25:49 AM,11.62,47.73,0.00,0.0,,,,
1461,03/21/19 10:35:49 AM,11.62,47.77,0.00,0.0,,,,
1462,03/21/19 10:45:49 AM,11.63,47.77,0.00,0.0,,,,
1463,03/21/19 10:55:49 AM,11.63,47.80,0.00,0.0,,,,
1464,03/21/19 11:05:49 AM,11.64,47.80,0.00,0.0,,,,
1465,03/21/19 11:15:49 AM,11.63,47.84,0.00,0.0,,,,
1466,03/21/19 11:25:49 AM,11.65,47.91,0.00,0.0,,,,
1467,03/21/19 11:35:49 AM,11.63,47.95,0.00,0.0,,,,
1468,03/21/19 11:45:49 AM,11.64,48.02,0.00,0.0,,,,
1469,03/21/19 11:55:49 AM,11.64,48.06,0.00,0.0,,,,
1470,03/21/19 12:05:49 PM,11.61,48.09,0.00,0.0,,,,
1471,03/21/19 12:15:49 PM,11.58,48.13,0.00,0.0,,,,
1472,03/21/19 12:25:49 PM,11.55,48.16,0.00,0.0,,,,
1473,03/21/19 12:35:49 PM,11.51,48.16,0.00,0.0,,,,
1474,03/21/19 12:45:49 PM,11.51,48.20,0.00,0.0,,,,
1475,03/21/19 12:55:49 PM,11.50,48.24,0.00,0.0,,,,
1476,03/21/19 01:05:49 PM,11.49,48.24,0.00,0.0,,,,
1477,03/21/19 01:15:49 PM,11.49,48.27,0.00,0.0,,,,
1478,03/21/19 01:25:49 PM,11.47,48.27,0.00,0.0,,,,
1479,03/21/19 01:35:49 PM,11.47,48.27,0.00,0.0,,,,
1480,03/21/19 01:45:49 PM,11.47,48.31,0.00,0.0,,,,
1481,03/21/19 01:55:49 PM,11.46,48.31,0.00,0.0,,,,
1482,03/21/19 02:05:49 PM,11.46,48.31,0.00,0.0,,,,
1483,03/21/19 02:15:49 PM,11.48,48.34,0.00,0.0,,,,
1484,03/21/19 02:25:49 PM,11.50,48.34,0.00,0.0,,,,
1485,03/21/19 02:35:49 PM,11.49,48.34,0.00,0.0,,,,
1486,03/21/19 02:45:49 PM,11.48,48.38,0.00,0.0,,,,
1487,03/21/19 02:55:49 PM,11.46,48.38,0.00,0.0,,,,
1488,03/21/19 03:05:49 PM,11.43,48.34,0.00,0.0,,,,
1489,03/21/19 03:15:49 PM,11.41,48.34,0.00,0.0,,,,
1490,03/21/19 03:25:49 PM,11.38,48.34,0.00,0.0,,,,
1491,03/21/19 03:35:49 PM,11.38,48.34,0.00,0.0,,,,
1492,03/21/19 03:45:49 PM,11.37,48.34,0.00,0.0,,,,
1493,03/21/19 03:55:49 PM,11.37,48.31,0.00,0.0,,,,
1494,03/21/19 04:05:49 PM,11.36,48.31,0.00,0.0,,,,
1495,03/21/19 04:15:49 PM,11.38,48.31,0.00,0.0,,,,
1496,03/21/19 04:25:49 PM,11.38,48.31,0.00,0.0,,,,
1497,03/21/19 04:35:49 PM,11.37,48.31,0.00,0.0,,,,
1498,03/21/19 04:45:49 PM,11.38,48.31,0.00,0.0,,,,
1499,03/21/19 04:55:49 PM,11.39,48.31,0.00,0.0,,,,
1500,03/21/19 05:05:49 PM,11.39,48.27,0.00,0.0,,,,
1501,03/21/19 05:15:49 PM,11.39,48.24,0.00,0.0,,,,
1502,03/21/19 05:25:49 PM,11.39,48.20,0.00,0.0,,,,
1503,03/21/19 05:35:49 PM,11.41,48.16,0.00,0.0,,,,
1504,03/21/19 05:45:49 PM,11.41,48.13,0.00,0.0,,,,
1505,03/21/19 05:55:49 PM,11.41,48.09,0.00,0.0,,,,
1506,03/21/19 06:05:49 PM,11.41,48.06,0.00,0.0,,,,
1507,03/21/19 06:15:49 PM,11.42,48.02,0.00,0.0,,,,
1508,03/21/19 06:25:49 PM,11.43,48.02,0.00,0.0,,,,
1509,03/21/19 06:35:49 PM,11.43,47.98,0.00,0.0,,,,
1510,03/21/19 06:45:49 PM,11.42,47.98,0.00,0.0,,,,
1511,03/21/19 06:55:49 PM,11.42,47.98,0.00,0.0,,,,
1512,03/21/19 07:05:49 PM,11.42,47.95,0.00,0.0,,,,
1513,03/21/19 07:15:49 PM,11.43,47.91,0.00,0.0,,,,
1514,03/21/19 07:25:49 PM,11.43,47.88,0.00,0.0,,,,
1515,03/21/19 07:35:49 PM,11.42,47.84,0.00,0.0,,,,
1516,03/21/19 07:45:49 PM,11.43,47.80,0.00,0.0,,,,
1517,03/21/19 07:55:49 PM,11.42,47.77,0.00,0.0,,,,
1518,03/21/19 08:05:49 PM,11.42,47.73,0.00,0.0,,,,
1519,03/21/19 08:15:49 PM,11.43,47.73,0.00,0.0,,,,
1520,03/21/19 08:25:49 PM,11.44,47.70,0.00,0.0,,,,
1521,03/21/19 08:35:49 PM,11.44,47.66,0.00,0.0,,,,
1522,03/21/19 08:45:49 PM,11.45,47.62,0.00,0.0,,,,
1523,03/21/19 08:55:49 PM,11.44,47.62,0.00,0.0,,,,
1524,03/21/19 09:05:49 PM,11.44,47.59,0.00,0.0,,,,
1525,03/21/19 09:15:49 PM,11.44,47.59,0.00,0.0,,,,
1526,03/21/19 09:25:49 PM,11.45,47.55,0.00,0.0,,,,
1527,03/21/19 09:35:49 PM,11.45,47.52,0.00,0.0,,,,
1528,03/21/19 09:45:49 PM,11.46,47.52,0.00,0.0,,,,
1529,03/21/19 09:55:49 PM,11.47,47.48,0.00,0.0,,,,
1530,03/21/19 10:05:49 PM,11.47,47.48,0.00,0.0,,,,
1531,03/21/19 10:15:49 PM,11.45,47.44,0.00,0.0,,,,
1532,03/21/19 10:25:49 PM,11.47,47.44,0.00,0.0,,,,
1533,03/21/19 10:35:49 PM,11.49,47.41,0.00,0.0,,,,
1534,03/21/19 10:45:49 PM,11.52,47.41,0.00,0.0,,,,
1535,03/21/19 10:55:49 PM,11.55,47.41,0.00,0.0,,,,
1536,03/21/19 11:05:49 PM,11.58,47.44,0.00,0.0,,,,
1537,03/21/19 11:15:49 PM,11.59,47.48,0.00,0.0,,,,
1538,03/21/19 11:25:49 PM,11.60,47.52,0.00,0.0,,,,
1539,03/21/19 11:35:49 PM,11.62,47.52,0.00,0.0,,,,
1540,03/21/19 11:45:49 PM,11.64,47.52,0.00,0.0,,,,
1541,03/21/19 11:55:49 PM,11.64,47.52,0.00,0.0,,,,
1542,03/22/19 12:05:49 AM,11.66,47.52,0.00,0.0,,,,
1543,03/22/19 12:15:49 AM,11.66,47.48,0.00,0.0,,,,
1544,03/22/19 12:25:49 AM,11.66,47.48,0.00,0.0,,,,
1545,03/22/19 12:35:49 AM,11.66,47.44,0.00,0.0,,,,
1546,03/22/19 12:45:49 AM,11.66,47.41,0.00,0.0,,,,
1547,03/22/19 12:55:49 AM,11.67,47.41,0.00,0.0,,,,
1548,03/22/19 01:05:49 AM,11.65,47.37,0.00,0.0,,,,
1549,03/22/19 01:15:49 AM,11.64,47.34,0.00,0.0,,,,
1550,03/22/19 01:25:49 AM,11.65,47.34,0.00,0.0,,,,
1551,03/22/19 01:35:49 AM,11.66,47.30,0.00,0.0,,,,
1552,03/22/19 01:45:49 AM,11.64,47.30,0.00,0.0,,,,
1553,03/22/19 01:55:49 AM,11.66,47.26,0.00,0.0,,,,
1554,03/22/19 02:05:49 AM,11.64,47.26,0.00,0.0,,,,
1555,03/22/19 02:15:49 AM,11.65,47.26,0.00,0.0,,,,
1556,03/22/19 02:25:49 AM,11.65,47.26,0.00,0.0,,,,
1557,03/22/19 02:35:49 AM,11.65,47.26,0.00,0.0,,,,
